lo2_hz,lo2_ghz,severity_rank,if1_hz,if1_mhz,worst_tone_freq_hz,worst_tone_freq_ghz,worst_tone_level_dbc,margin_to_spec_db,coincident,coincident_with_carrier_bin,has_unknown_contributors,unknown_contributors_count,unknown_combining_mode,spur_type,spur_type_raw,top_origin,top_stage_path,top_dataset_id,top_kind,top_expression,top_m,top_n,top_sign,top_dbc,top_lineage_row_indices
22000000000.0,22.0,96,1590000000.0,1590.0,29920000000.0,29.92,-63.78964307291392,3.7896430729139183,False,False,False,0,ignore,translated_residual | spur | 2*LO - 2*IF,translated_residual | spur | 2*LO - 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,2*LO - 2*IF,2,2,-1,-63.78964307291392,"343,350"
22000000000.0,22.0,97,1480000000.0,1480.0,30140000000.0,30.14,-64.2769604947524,4.276960494752402,False,False,False,0,ignore,translated_residual | spur | 2*LO - 2*IF,translated_residual | spur | 2*LO - 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,2*LO - 2*IF,2,2,-1,-64.2769604947524,"288,296"
22000000000.0,22.0,98,1580000000.0,1580.0,29740000000.0,29.74,-65.592926562491,5.592926562491002,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-65.592926562491,205
22000000000.0,22.0,99,1430000000.0,1430.0,30040000000.0,30.04,-66.62888080054817,6.628880800548174,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-66.62888080054817,163
22000000000.0,22.0,100,1440000000.0,1440.0,30020000000.0,30.02,-66.71111568590887,6.711115685908865,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-66.71111568590887,"163,168"
22000000000.0,22.0,101,1420000000.0,1420.0,30060000000.0,30.06,-66.81149313626216,6.811493136262158,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-66.81149313626216,"158,163"
22000000000.0,22.0,102,1410000000.0,1410.0,30080000000.0,30.08,-66.90489247912593,6.904892479125934,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-66.90489247912593,"153,158"
22000000000.0,22.0,103,1400000000.0,1400.0,30100000000.0,30.1,-66.90907882913949,6.909078829139489,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-66.90907882913949,153
22000000000.0,22.0,104,1470000000.0,1470.0,30160000000.0,30.16,-67.00069999114379,7.00069999114379,False,False,False,0,ignore,translated_residual | spur | 2*LO - 2*IF,translated_residual | spur | 2*LO - 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,2*LO - 2*IF,2,2,-1,-67.00069999114379,"280,288"
22000000000.0,22.0,105,1390000000.0,1390.0,30120000000.0,30.12,-67.04140462879332,7.041404628793316,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-67.04140462879332,"148,153"
22000000000.0,22.0,106,1450000000.0,1450.0,30000000000.0,30.0,-67.04563978908735,7.045639789087346,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-67.04563978908735,"168,173"
22000000000.0,22.0,107,1380000000.0,1380.0,30140000000.0,30.14,-67.1768826977461,7.176882697746095,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-67.1768826977461,"143,148"
22000000000.0,22.0,108,1370000000.0,1370.0,30160000000.0,30.16,-67.31551303599785,7.315513035997853,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-67.31551303599785,143
22000000000.0,22.0,109,1460000000.0,1460.0,29980000000.0,29.98,-67.6324531100836,7.632453110083603,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-67.6324531100836,173
22000000000.0,22.0,110,1240000000.0,1240.0,30030000000.0,30.03,-67.63528038197086,7.635280381970858,False,False,False,0,ignore,translated_residual | spur | 1*LO + 2*IF,translated_residual | spur | 1*LO + 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,1*LO + 2*IF,1,2,1,-67.63528038197086,"160,168"
22000000000.0,22.0,111,1230000000.0,1230.0,30010000000.0,30.01,-67.70753552100963,7.707535521009632,False,False,False,0,ignore,translated_residual | spur | 1*LO + 2*IF,translated_residual | spur | 1*LO + 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,1*LO + 2*IF,1,2,1,-67.70753552100963,"153,160"
22000000000.0,22.0,112,1360000000.0,1360.0,30180000000.0,30.18,-67.80161119718656,7.80161119718656,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-67.80161119718656,"138,143"
22000000000.0,22.0,113,1250000000.0,1250.0,30400000000.0,30.4,-68.19838959770001,8.198389597700015,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.19838959770001,103
22000000000.0,22.0,114,1140000000.0,1140.0,30620000000.0,30.62,-68.22906301459072,8.229063014590722,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.22906301459072,"63,68"
22000000000.0,22.0,115,1130000000.0,1130.0,30640000000.0,30.64,-68.2292047994434,8.229204799443394,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.2292047994434,63
22000000000.0,22.0,116,1350000000.0,1350.0,30200000000.0,30.2,-68.26782176172101,8.26782176172101,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.26782176172101,"133,138"
22000000000.0,22.0,117,1150000000.0,1150.0,30600000000.0,30.6,-68.33991056919612,8.339910569196121,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.33991056919612,"68,73"
22000000000.0,22.0,118,1170000000.0,1170.0,30560000000.0,30.56,-68.38697179089239,8.386971790892389,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.38697179089239,"73,78"
22000000000.0,22.0,119,1120000000.0,1120.0,30660000000.0,30.66,-68.38958404290626,8.389584042906264,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.38958404290626,"58,63"
22000000000.0,22.0,120,1320000000.0,1320.0,30260000000.0,30.26,-68.43044204008923,8.430442040089233,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.43044204008923,"123,128"
22000000000.0,22.0,121,1260000000.0,1260.0,30380000000.0,30.38,-68.43946388322614,8.43946388322614,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.43946388322614,"103,108"
22000000000.0,22.0,122,1180000000.0,1180.0,30540000000.0,30.54,-68.48076892014258,8.48076892014258,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.48076892014258,"78,83"
22000000000.0,22.0,123,1330000000.0,1330.0,30240000000.0,30.24,-68.4882837986467,8.488283798646705,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.4882837986467,"128,133"
22000000000.0,22.0,124,1310000000.0,1310.0,30280000000.0,30.28,-68.54061945392877,8.54061945392877,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.54061945392877,123
22000000000.0,22.0,125,1160000000.0,1160.0,30580000000.0,30.58,-68.54174746325961,8.541747463259611,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.54174746325961,73
22000000000.0,22.0,126,1300000000.0,1300.0,30300000000.0,30.3,-68.58804936987315,8.588049369873147,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.58804936987315,"118,123"
22000000000.0,22.0,127,1270000000.0,1270.0,30360000000.0,30.36,-68.59676200690818,8.596762006908179,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.59676200690818,"108,113"
22000000000.0,22.0,128,1290000000.0,1290.0,30320000000.0,30.32,-68.63127087481226,8.631270874812259,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.63127087481226,"113,118"
22000000000.0,22.0,129,1110000000.0,1110.0,30680000000.0,30.68,-68.63709524379736,8.637095243797361,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.63709524379736,"53,58"
22000000000.0,22.0,130,1280000000.0,1280.0,30340000000.0,30.34,-68.6702839687461,8.670283968746105,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.6702839687461,113
22000000000.0,22.0,131,1340000000.0,1340.0,30220000000.0,30.22,-68.71414472960122,8.714144729601216,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.71414472960122,133
22000000000.0,22.0,132,1190000000.0,1190.0,30520000000.0,30.52,-68.82313885101016,8.823138851010157,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.82313885101016,83
22000000000.0,22.0,133,1220000000.0,1220.0,29990000000.0,29.99,-68.94467287807853,8.944672878078535,False,False,False,0,ignore,translated_residual | spur | 1*LO + 2*IF,translated_residual | spur | 1*LO + 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,1*LO + 2*IF,1,2,1,-68.94467287807853,153
22000000000.0,22.0,134,1100000000.0,1100.0,30700000000.0,30.7,-68.97173840211669,8.971738402116685,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-68.97173840211669,53
22000000000.0,22.0,135,1060000000.0,1060.0,29670000000.0,29.67,-69.25039491257219,9.25039491257219,False,False,False,0,ignore,translated_residual | spur | 1*LO + 2*IF,translated_residual | spur | 1*LO + 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,1*LO + 2*IF,1,2,1,-69.25039491257219,"57,66"
22000000000.0,22.0,136,1090000000.0,1090.0,30720000000.0,30.72,-69.2837415221321,9.283741522132104,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-69.2837415221321,"48,53"
22000000000.0,22.0,137,1070000000.0,1070.0,30760000000.0,30.76,-69.4040152517725,9.404015251772506,True,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-69.40418791284233,43
22000000000.0,22.0,138,1050000000.0,1050.0,30800000000.0,30.8,-69.41145073758123,9.411450737581234,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-69.41145073758123,"33,38"
22000000000.0,22.0,139,1080000000.0,1080.0,30740000000.0,30.74,-69.42789135904066,9.427891359040657,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-69.42789135904066,"43,48"
22000000000.0,22.0,140,1200000000.0,1200.0,30500000000.0,30.5,-69.50352014669724,9.503520146697241,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-69.50352014669724,"83,88"
22000000000.0,22.0,141,1040000000.0,1040.0,30820000000.0,30.82,-69.67587338214032,9.675873382140324,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-69.67587338214032,33
22000000000.0,22.0,142,1210000000.0,1210.0,30480000000.0,30.48,-69.73934511611168,9.739345116111679,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-69.73934511611168,"88,93"
22000000000.0,22.0,143,1000000000.0,1000.0,29550000000.0,29.55,-70.27536607150567,10.275366071505672,False,False,False,0,ignore,translated_residual | spur | 1*LO + 2*IF,translated_residual | spur | 1*LO + 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,1*LO + 2*IF,1,2,1,-70.27536607150567,"25,33"
22000000000.0,22.0,144,990000000.0,990.0,29530000000.0,29.53,-70.45074258173578,10.450742581735781,False,False,False,0,ignore,translated_residual | spur | 1*LO + 2*IF,translated_residual | spur | 1*LO + 2*IF,translated_residual,translated_residual -> if2_filter -> mixer2_translate -> rf_filter,mixer1,spur,1*LO + 2*IF,1,2,1,-70.45074258173578,"18,25"
22000000000.0,22.0,145,1030000000.0,1030.0,30840000000.0,30.84,-70.56316079142877,10.563160791428771,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-70.56316079142877,"28,33"
22000000000.0,22.0,146,980000000.0,980.0,30940000000.0,30.94,-71.1078847139378,11.107884713937807,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-71.1078847139378,13
22000000000.0,22.0,147,1020000000.0,1020.0,30860000000.0,30.86,-71.24886199219574,11.248861992195742,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-71.24886199219574,"23,28"
22000000000.0,22.0,148,970000000.0,970.0,30960000000.0,30.96,-71.67457763218864,11.674577632188644,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-71.67457763218864,"8,13"
22000000000.0,22.0,149,1010000000.0,1010.0,30880000000.0,30.88,-71.73297698444128,11.73297698444128,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-71.73297698444128,23
22000000000.0,22.0,150,960000000.0,960.0,30980000000.0,30.98,-72.04838874133331,12.048388741333312,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-72.04838874133331,"2,8"
22000000000.0,22.0,151,950000000.0,950.0,31000000000.0,31.0,-72.22931804137178,12.229318041371783,False,False,False,0,ignore,mixer2_family | spur | 2*LO - 2*IF,mixer2_family | spur | 2*LO - 2*IF,mixer2_family,mixer2_family -> rf_filter,mixer2_lo2_22GHz,spur,2*LO - 2*IF,2,2,-1,-72.22931804137178,2
